schools/0/distance,schools/1/rating,bathrooms,resoFacts/bedrooms,yearBuilt,latitude,longitude,lotSizeInSqft,livingArea,propertyTaxRate,resoFacts/hasCooling,resoFacts/hasHeating,address/city,resoFacts/parkingCapacity,distance_to_city_center,sale_month,sale_week,mortgageRates/thirtyYearFixedRate,high_value_flooring,monthlyHoaFee_imputed,price,resoFacts/hasGarage_True,resoFacts/hasSpa_1.0,resoFacts/hasHomeWarranty_True,resoFacts/hasView_True,resoFacts/homeType_Condo,resoFacts/homeType_Cooperative,resoFacts/homeType_MobileManufactured,resoFacts/homeType_MultiFamily,resoFacts/homeType_SingleFamily,resoFacts/homeType_Townhouse,resoFacts/homeType_Unknown,resoFacts/homeType_VacantLand,resoFacts/hasAttachedProperty_True,nearest_hospital_distance_km,nearest_airport_distance_km,distance_to_beach_km,county,county_clean,gdp_2019,log_gdp_2019,log_distance_to_beach_km
0.11798280812783798,6.333333333333333,2.0,3.0,1913.0,37.76106,-122.393776,2495.0,1300.0,1.18,0,0,San Francisco,0.0,2.727879682506753,7.0,31,5.527,0,0.0,1235000,0.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.005767801064114097,0.1433377776896257,10.22664812169252,San Francisco County,San Francisco,203486742000.0,26.038866689829565,2.32499687443548
0.3834816525821924,5.333333333333333,2.0,4.0,1962.0,34.17711,-118.58807,11390.0,1856.0,1.16,1,1,Woodland Hills,2.0,2.3168430357638283,7.0,28,5.527,0,0.0,1110000,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.006907482188715073,0.10340331725820759,0.8997599302694171,Los Angeles County,Los Angeles,819446415000.0,27.431894845561082,-0.1056272953854656
0.5,8.333333333333334,3.0,4.0,1960.0,33.801476,-118.07646,7840.0,2702.0,1.07,1,1,Los Alamitos,2.0,0.3833728651243247,7.0,29,5.527,0,0.0,2200000,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.009762656021954762,0.07693769610535867,7.436272669208771,Orange County,Orange,269229776000.0,26.318831037812718,2.0063697379885235
0.17430625547397316,6.0,3.0,3.0,1956.0,36.59188,-121.9143,6000.0,1662.0,1.1266666666666667,0,1,Monterey,2.0,1.9792854458666025,6.0,26,5.527,1,0.0,1225000,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.013030886090374722,0.07152267567701312,1.6303633955252905,Monterey County,Monterey,29455388000.0,24.10614268446953,0.4888029320108429
0.42710017392967153,7.0,3.0,4.0,2000.0,33.89632,-117.91019,5100.0,2559.0,1.07,1,1,Fullerton,2.0,3.162823400574028,7.0,27,5.527,0,165.0,1430000,1.0,True,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.017493656359569426,0.07371639215262402,19.514398730994632,Orange County,Orange,269229776000.0,26.318831037812718,2.9711525895504214
0.18451684898444592,6.333333333333333,2.0,3.0,1953.0,37.534874,-122.291794,5000.0,1180.0,1.11,0,1,San Mateo,1.0,4.314023513547802,8.0,31,5.527,1,0.0,1735000,1.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.008555473169518985,0.048131354240249696,4.575403678363739,San Mateo County,San Mateo,134541113000.0,25.625135662142327,1.5206949305428645
0.15409424159101837,6.0,3.0,3.0,1962.0,34.173878,-118.585655,9931.0,1856.0,1.16,1,1,Woodland Hills,2.0,2.3371100509959373,8.0,35,5.527,0,0.0,1410000,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.005328562064013617,0.10220595713069494,0.9027887453749209,Los Angeles County,Los Angeles,819446415000.0,27.431894845561082,-0.10226670047122399
0.5447424018095622,7.0,3.0,2.0,1986.0,37.5781,-122.045784,3049.0,1481.0,1.24,1,1,Fremont,2.0,6.031984053501721,8.0,35,5.527,0,290.0,1245000,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.06918188624738096,0.11091537605310532,3.689422117612779,Alameda County,Alameda,146210749000.0,25.708314904131257,1.3054698380951568
0.6072354918501658,6.0,3.0,3.0,1989.0,37.554577,-122.05785,3501.0,1839.0,1.24,1,1,Fremont,2.0,6.144577388798645,6.0,26,5.527,0,65.0,1920000,1.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.07808850448501486,0.10958293476631824,4.56472315376928,Alameda County,Alameda,146210749000.0,25.708314904131257,1.5183578668123678
0.2,6.666666666666667,2.0,3.0,1952.0,33.813457,-118.09995,5600.0,1594.0,1.16,1,1,Long Beach,4.0,9.914542235537017,7.0,28,5.527,0,0.0,1200000,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.028606113721038468,0.05188117000414892,10.156029188068944,Los Angeles County,Los Angeles,819446415000.0,27.431894845561082,2.318067537811219
