Predicted Price
1491700.9
949447.25
1081636.5
1333906.0
1089881.8
1067305.2
1343432.8
723055.4
1586095.9
1215591.6
705276.1
1705337.5
1151084.8
925384.6
936439.2
1551849.9
1519254.8
1006267.25
1363719.8
989791.44
1495470.9
1333250.5
1528925.0
1615670.0
1330959.6
1128667.8
1207442.5
1759493.1
775797.1
1082868.0
1221703.4
1709249.9
1826550.0
1671365.6
1643397.5
1424777.8
1640316.4
1444608.5
695290.06
740791.94
890926.44
740900.1
1333010.8
766564.7
839792.2
860438.5
875580.44
797398.6
976450.7
791178.4
977161.0
792438.3
690565.06
714492.44
720437.7
615823.56
677232.9
720055.94
1537432.8
1391622.6
691502.5
1083442.1
680601.1
869512.5
782151.06
919914.8
1481592.2
728812.1
1055701.6
1477691.4
1531709.6
1453276.5
866728.7
857587.3
963990.4
891538.2
902004.5
1460187.1
1329369.0
1379770.2
968552.75
1359821.6
895235.1
865559.25
1601701.1
918535.5
1243109.2
1519448.1
1160703.9
1074201.8
1159436.5
950467.0
1000261.4
1380182.8
983731.9
1420741.9
1477042.5
1450229.2
1340036.8
955237.75
1557881.8
777895.06
826136.94
1167638.1
1225465.1
1442051.8
775336.56
897282.75
1140079.8
1235251.0
1025568.9
1157560.2
1467567.4
1255651.0
1447334.5
1180559.1
1242084.1
1069456.8
1629305.9
1028417.56
1599698.2
853080.75
793864.9
1657664.4
1462283.2
924050.44
713352.6
716919.1
1415854.5
1491077.2
1504954.9
1183571.5
1457726.9
861401.7
924386.6
867050.94
1447627.1
1114570.0
1389827.5
1537970.8
925469.5
798010.56
1050331.9
1241613.5
1439619.9
786966.06
1001002.3
1083526.9
1016069.2
991939.7
1403203.5
1304964.4
1106458.9
1002360.4
1260953.0
1389213.4
741352.1
965998.25
965824.25
814241.3
815676.8
926878.75
1268715.1
744386.56
813017.2
910365.4
880432.44
1129230.9
1097595.2
793453.56
1112427.1
847644.06
1606591.4
1308614.8
1549599.9
1616992.8
1779195.1
1769066.9
1558813.6
857920.8
1450699.6
825584.75
1219771.6
1078812.6
1648575.0
1619788.2
696845.75
913684.94
929250.2
1594808.8
982542.56
658239.75
1237345.5
1376466.6
1016345.3
1553367.5
885577.1
1157522.9
1018089.56
1071822.6
1562447.5
1678574.6
1596915.1
1605484.0
1084492.6
1027125.1
1572439.0
719579.0
1582036.0
1594254.8
975989.94
1472120.6
710274.0
1246489.6
1205455.8
1033439.7
1592918.0
1135547.9
1121590.8
1113921.2
1103963.4
1292611.1
1420016.0
1404051.4
1030282.6
1009396.8
959542.2
692627.3
1097886.0
820112.5
1579027.2
669996.75
1530756.6
1521844.0
1570854.2
1520791.1
748731.3
1026629.44
1223769.5
1024096.06
989635.7
656213.8
889730.7
1018996.44
903167.94
994330.9
1118456.8
1236248.8
1503253.0
1265253.0
1421396.2
1428793.5
943252.25
1463726.1
1301512.8
1424807.9
987686.5
1429783.4
1186550.9
1595487.1
1317509.4
1174059.5
768212.9
1308927.0
667382.44
1225873.4
1083047.4
921985.56
1006931.5
1155894.1
1287569.6
918639.5
1180004.9
936318.1
1046543.3
1538616.8
768585.4
1102465.9
1511626.6
1055704.5
1032163.0
1328927.8
1609530.6
1152687.9
1527676.2
1518228.6
1308518.6
1411889.4
1364939.8
911119.8
706455.7
1012315.3
1785407.9
1018719.44
1524039.5
1010569.75
1633058.8
1474146.6
886853.94
1539092.1
1103498.5
810792.5
1196015.9
1454813.0
959058.6
1419871.5
1199246.1
1052899.2
939633.9
844308.0
1409747.9
856843.9
674817.06
1411671.8
1107346.1
824320.9
1074442.0
734897.44
1101439.1
892111.0
1017843.0
821895.7
1527661.6
1348253.8
1038222.06
1540077.1
1146932.2
1272432.5
1464876.4
970597.8
1313854.5
1125538.6
679916.0
909498.3
720310.3
869562.9
596190.44
780401.8
812627.5
1151319.0
1359164.2
1341840.8
876491.5
792401.1
1024522.1
876491.5
1091090.5
1401775.4
1517976.0
876956.56
1125147.6
907430.0
1144036.5
929544.06
813856.7
823675.5
914391.7
848906.3
1281480.1
862986.0
791764.25
823675.5
648045.5
653656.25
814380.8
993387.8
1185039.0
801212.0
1230163.2
723965.75
1139938.2
735957.5
690680.2
1142985.5
747606.3
905621.4
1307528.1
871673.06
991169.56
1148364.9
951146.2
750386.5
944804.6
1154017.6
849431.06
1040881.2
1195148.2
936128.4
928769.75
1304832.8
1259503.2
1365002.0
1517612.4
1120451.8
1419172.0
871392.44
869071.9
1165509.4
1220539.4
573004.8
894787.1
1520498.6
1433069.8
1279488.1
1070050.5
1508832.0
1500511.1
1545311.1
1365083.1
1446312.8
1275242.9
1070049.9
1157323.9
1334686.2
1069333.8
1350058.2
1146473.1
1433947.1
1390800.9
1331672.2
1005205.5
1456815.0
975590.5
795530.6
940236.56
978214.44
1387608.9
1134463.5
768965.0
968229.06
795530.6
868745.2
1330380.4
828365.1
810536.0
1388208.2
810536.0
1187385.2
1227381.4
941439.8
1110354.5
1515860.1
883768.4
1322807.5
1426757.2
633954.1
1458943.1
1592156.6
1382045.4
1502005.2
1442613.4
917451.1
745619.5
573077.2
1117857.4
1182494.6
937889.6
1050095.6
1202240.9
851027.8
1119173.6
1191466.6
1348122.0
1410250.4
808049.25
735623.9
899690.06
903479.56
1166678.4
936173.75
904618.25
1139078.4
1304176.8
1159581.2
1124076.6
959724.0
737240.7
1179170.4
799470.8
1103327.5
945836.0
718815.5
1016906.4
621780.2
863486.06
900407.25
1028741.0
997585.8
1112437.5
961183.6
1003303.94
1068894.6
892167.1
1190879.4
1283569.1
1087776.6
768139.44
907280.1
1097052.1
1157207.9
812502.5
1202556.5
728859.8
1163790.8
703512.4
809674.9
792028.3
890199.2
795197.6
865623.6
939991.75
778724.8
895442.1
761636.56
953338.3
423481.34
885197.1
842856.6
810923.3
909771.94
763538.2
859592.9
1035368.56
691925.25
873345.56
699636.44
890551.06
1202460.4
810522.1
768827.3
695626.1
1148082.4
1018361.3
911577.8
747379.56
1038562.5
1199953.0
885857.4
1063982.1
1103385.0
1267099.2
1005478.5
793265.3
785697.1
652663.8
588420.44
861958.8
815870.2
934687.2
1026692.44
801772.0
1077243.8
975005.0
931679.8
971500.7
880284.06
916287.25
646177.9
922490.4
1110156.1
885189.9
876084.94
886526.25
930129.6
826072.0
1128295.6
1102176.9
1314359.1
1165718.2
1091852.9
1206718.5
1047083.8
1175996.9
1219514.2
1317006.9
1441325.8
1135891.4
964440.44
1411537.9
1126386.6
1191481.9
1022111.94
1389549.4
1217284.9
